"FSCSKEY","FSCS_SEQ","PLS_YEAR"
"CO0001",6,2018
"CO0001",6,2019
"CO0001",6,2020
"CO0001",7,2014
"CO0001",7,2015
"CO0001",7,2016
"CO0001",7,2017
"CO0001",7,2018
"CO0001",7,2019
"CO0001",7,2020
"CO0001",8,2014
"CO0001",8,2015
"CO0001",8,2016
"CO0001",8,2017
"CO0001",8,2018
"CO0001",8,2019
"CO0001",8,2020
"CO0001",10,2014
"CO0001",10,2015
"CO0001",10,2016
"CO0001",10,2017
"CO0001",10,2018
"CO0001",10,2019
"CO0001",10,2020
"CO0001",12,2014
"CO0001",12,2015
"CO0001",12,2016
"CO0001",12,2017
"CO0001",12,2018
"CO0001",12,2019
"CO0001",12,2020
"CO0003",2,2014
"CO0003",2,2015
"CO0003",2,2016
"CO0003",2,2017
"CO0003",2,2018
"CO0003",2,2019
"CO0003",2,2020
"CO0004",2,2014
"CO0004",2,2015
"CO0004",2,2016
"CO0004",2,2017
"CO0004",2,2018
"CO0004",2,2019
"CO0004",2,2020
"CO0005",3,2014
"CO0005",3,2015
"CO0005",3,2016
"CO0005",3,2017
"CO0005",3,2018
"CO0005",3,2019
"CO0005",3,2020
"CO0005",4,2014
"CO0005",4,2015
"CO0005",4,2016
"CO0005",4,2017
"CO0005",4,2018
"CO0005",4,2019
"CO0005",4,2020
"CO0005",6,2014
"CO0005",6,2015
"CO0005",6,2016
"CO0005",6,2017
"CO0005",6,2018
"CO0005",6,2019
"CO0005",6,2020
"CO0005",7,2014
"CO0005",7,2015
"CO0005",7,2016
"CO0005",7,2017
"CO0005",7,2018
"CO0005",7,2019
"CO0005",7,2020
"CO0005",8,2014
"CO0005",8,2015
"CO0005",8,2016
"CO0005",8,2017
"CO0005",8,2018
"CO0005",8,2019
"CO0005",8,2020
"CO0005",10,2014
"CO0005",10,2015
"CO0005",10,2016
"CO0005",10,2017
"CO0005",10,2018
"CO0005",10,2019
"CO0005",10,2020
"CO0005",12,2014
"CO0005",12,2015
"CO0005",12,2016
"CO0005",12,2017
"CO0005",12,2018
"CO0005",12,2019
"CO0005",12,2020
"CO0005",13,2014
"CO0005",13,2015
"CO0005",13,2016
"CO0005",13,2017
"CO0005",13,2018
"CO0005",13,2019
"CO0005",13,2020
"CO0005",14,2014
"CO0005",14,2015
"CO0005",14,2016
"CO0005",14,2017
"CO0005",14,2018
"CO0005",14,2019
"CO0005",14,2020
"CO0005",999,2014
"CO0005",999,2015
"CO0005",999,2016
"CO0005",999,2017
"CO0005",999,2018
"CO0005",999,2019
"CO0005",999,2020
"CO0006",2,2014
"CO0006",2,2015
"CO0006",2,2016
"CO0006",2,2017
"CO0006",2,2018
"CO0006",2,2019
"CO0006",2,2020
"CO0007",2,2014
"CO0007",2,2015
"CO0007",2,2016
"CO0007",2,2017
"CO0007",2,2018
"CO0007",2,2019
"CO0007",2,2020
"CO0007",4,2014
"CO0007",4,2015
"CO0007",4,2016
"CO0007",4,2017
"CO0007",4,2018
"CO0007",4,2019
"CO0007",4,2020
"CO0007",7,2014
"CO0007",7,2015
"CO0007",7,2016
"CO0007",7,2017
"CO0007",7,2018
"CO0007",7,2019
"CO0007",7,2020
"CO0007",12,2014
"CO0007",12,2015
"CO0007",12,2016
"CO0007",12,2017
"CO0007",12,2018
"CO0007",12,2019
"CO0007",12,2020
"CO0007",13,2016
"CO0007",13,2017
"CO0007",13,2018
"CO0007",13,2019
"CO0007",13,2020
"CO0007",14,2016
"CO0007",14,2017
"CO0007",14,2018
"CO0007",14,2019
"CO0007",14,2020
"CO0008",2,2014
"CO0008",2,2015
"CO0008",2,2016
"CO0008",2,2017
"CO0008",2,2018
"CO0008",2,2019
"CO0008",2,2020
"CO0008",4,2014
"CO0008",4,2015
"CO0008",4,2016
"CO0008",4,2017
"CO0008",4,2018
"CO0008",4,2019
"CO0008",4,2020
"CO0008",5,2014
"CO0008",5,2015
"CO0008",5,2016
"CO0008",5,2017
"CO0008",5,2018
"CO0008",5,2019
"CO0008",5,2020
"CO0009",1,2014
"CO0009",1,2015
"CO0009",1,2016
"CO0009",1,2017
"CO0009",1,2018
"CO0009",1,2019
"CO0009",1,2020
"CO0010",2,2014
"CO0010",2,2015
"CO0010",2,2016
"CO0010",2,2017
"CO0010",2,2018
"CO0010",2,2019
"CO0010",2,2020
"CO0011",2,2014
"CO0011",2,2015
"CO0011",2,2016
"CO0011",2,2017
"CO0011",2,2018
"CO0011",2,2019
"CO0011",2,2020
"CO0012",2,2014
"CO0012",2,2015
"CO0012",2,2016
"CO0012",2,2017
"CO0012",2,2018
"CO0012",2,2019
"CO0012",2,2020
"CO0012",3,2014
"CO0012",3,2015
"CO0012",3,2016
"CO0012",3,2017
"CO0012",3,2018
"CO0012",3,2019
"CO0012",3,2020
"CO0012",4,2014
"CO0012",4,2015
"CO0012",4,2016
"CO0012",4,2017
"CO0012",4,2018
"CO0012",4,2019
"CO0012",4,2020
"CO0012",5,2014
"CO0012",5,2015
"CO0012",5,2016
"CO0012",5,2017
"CO0012",5,2018
"CO0012",5,2019
"CO0012",5,2020
"CO0012",6,2014
"CO0012",6,2015
"CO0012",6,2016
"CO0012",6,2017
"CO0012",6,2018
"CO0012",6,2019
"CO0012",6,2020
"CO0013",2,2014
"CO0013",2,2015
"CO0013",2,2016
"CO0013",2,2017
"CO0013",2,2018
"CO0013",2,2019
"CO0013",2,2020
"CO0014",2,2014
"CO0014",2,2015
"CO0014",2,2016
"CO0014",2,2017
"CO0014",2,2018
"CO0014",2,2019
"CO0014",2,2020
"CO0015",2,2014
"CO0015",2,2015
"CO0015",2,2016
"CO0015",2,2017
"CO0015",2,2018
"CO0015",2,2019
"CO0015",2,2020
"CO0016",2,2014
"CO0016",2,2015
"CO0016",2,2016
"CO0016",2,2017
"CO0016",2,2018
"CO0016",2,2019
"CO0016",2,2020
"CO0017",2,2014
"CO0017",2,2015
"CO0017",2,2016
"CO0017",2,2017
"CO0017",2,2018
"CO0017",2,2019
"CO0017",2,2020
"CO0017",4,2014
"CO0017",4,2015
"CO0017",4,2016
"CO0017",4,2017
"CO0017",4,2018
"CO0017",4,2019
"CO0017",4,2020
"CO0020",2,2014
"CO0020",2,2015
"CO0020",2,2016
"CO0020",2,2017
"CO0020",2,2018
"CO0020",2,2019
"CO0020",2,2020
"CO0020",3,2014
"CO0020",3,2015
"CO0020",3,2016
"CO0020",3,2017
"CO0020",3,2018
"CO0020",3,2019
"CO0020",3,2020
"CO0020",4,2018
"CO0020",4,2019
"CO0020",4,2020
"CO0021",2,2014
"CO0021",2,2015
"CO0021",2,2016
"CO0021",2,2017
"CO0021",2,2018
"CO0021",2,2019
"CO0021",2,2020
"CO0022",2,2014
"CO0022",2,2015
"CO0022",2,2016
"CO0022",2,2017
"CO0022",2,2018
"CO0022",2,2019
"CO0022",2,2020
"CO0022",4,2014
"CO0022",4,2015
"CO0022",4,2016
"CO0022",4,2017
"CO0022",4,2018
"CO0022",4,2019
"CO0022",4,2020
"CO0024",2,2014
"CO0024",2,2015
"CO0024",2,2016
"CO0024",2,2017
"CO0024",2,2018
"CO0024",2,2019
"CO0024",2,2020
"CO0024",3,2014
"CO0024",3,2015
"CO0024",3,2016
"CO0024",3,2017
"CO0024",3,2018
"CO0024",3,2019
"CO0024",3,2020
"CO0024",4,2014
"CO0024",4,2015
"CO0024",4,2016
"CO0024",4,2017
"CO0024",4,2018
"CO0024",4,2019
"CO0024",4,2020
"CO0026",2,2014
"CO0026",2,2015
"CO0026",2,2016
"CO0026",2,2017
"CO0026",2,2018
"CO0026",2,2019
"CO0026",2,2020
"CO0027",2,2014
"CO0027",2,2015
"CO0027",2,2016
"CO0027",2,2017
"CO0034",2,2014
"CO0034",2,2015
"CO0034",2,2016
"CO0034",2,2017
"CO0034",2,2018
"CO0034",2,2019
"CO0034",2,2020
"CO0034",3,2014
"CO0034",3,2015
"CO0034",3,2016
"CO0034",3,2017
"CO0034",3,2018
"CO0034",3,2019
"CO0034",3,2020
"CO0034",4,2014
"CO0034",4,2015
"CO0034",4,2016
"CO0034",4,2017
"CO0034",4,2018
"CO0034",4,2019
"CO0034",4,2020
"CO0034",5,2014
"CO0034",5,2015
"CO0034",5,2016
"CO0034",5,2017
"CO0034",5,2018
"CO0034",5,2019
"CO0034",5,2020
"CO0034",7,2014
"CO0034",7,2015
"CO0034",7,2016
"CO0034",7,2017
"CO0034",7,2018
"CO0034",7,2019
"CO0034",7,2020
"CO0034",8,2014
"CO0034",8,2015
"CO0034",8,2016
"CO0034",8,2017
"CO0034",8,2018
"CO0034",8,2019
"CO0034",8,2020
"CO0034",10,2014
"CO0034",10,2015
"CO0034",10,2016
"CO0034",10,2017
"CO0034",10,2018
"CO0034",10,2019
"CO0034",10,2020
"CO0034",11,2014
"CO0034",11,2015
"CO0034",11,2016
"CO0034",11,2017
"CO0034",11,2018
"CO0034",11,2019
"CO0034",11,2020
"CO0034",12,2014
"CO0034",12,2015
"CO0034",12,2016
"CO0034",12,2017
"CO0034",12,2018
"CO0034",12,2019
"CO0034",12,2020
"CO0034",13,2014
"CO0034",13,2015
"CO0034",13,2016
"CO0034",13,2017
"CO0034",13,2018
"CO0034",13,2019
"CO0034",13,2020
"CO0034",15,2014
"CO0034",15,2015
"CO0034",15,2016
"CO0034",15,2017
"CO0034",15,2018
"CO0034",15,2019
"CO0034",15,2020
"CO0034",16,2014
"CO0034",16,2015
"CO0034",16,2016
"CO0034",16,2017
"CO0034",16,2018
"CO0034",16,2019
"CO0034",16,2020
"CO0034",17,2014
"CO0034",17,2015
"CO0034",17,2016
"CO0034",17,2017
"CO0034",17,2018
"CO0034",17,2019
"CO0034",17,2020
"CO0034",18,2014
"CO0034",18,2015
"CO0034",18,2016
"CO0034",18,2017
"CO0034",18,2018
"CO0034",18,2019
"CO0034",18,2020
"CO0034",19,2014
"CO0034",19,2015
"CO0034",19,2016
"CO0034",19,2017
"CO0034",19,2018
"CO0034",19,2019
"CO0034",19,2020
"CO0034",20,2014
"CO0034",20,2015
"CO0034",20,2016
"CO0034",20,2017
"CO0034",20,2018
"CO0034",20,2019
"CO0034",20,2020
"CO0034",21,2014
"CO0034",21,2015
"CO0034",21,2016
"CO0034",21,2017
"CO0034",21,2018
"CO0034",21,2019
"CO0034",21,2020
"CO0034",22,2014
"CO0034",22,2015
"CO0034",22,2016
"CO0034",22,2017
"CO0034",22,2018
"CO0034",22,2019
"CO0034",22,2020
"CO0034",23,2014
"CO0034",23,2015
"CO0034",23,2016
"CO0034",23,2017
"CO0034",23,2018
"CO0034",23,2019
"CO0034",23,2020
"CO0034",24,2014
"CO0034",24,2015
"CO0034",24,2016
"CO0034",24,2017
"CO0034",24,2018
"CO0034",24,2019
"CO0034",24,2020
"CO0034",25,2014
"CO0034",25,2015
"CO0034",25,2016
"CO0034",25,2017
"CO0034",25,2018
"CO0034",25,2019
"CO0034",25,2020
"CO0034",27,2014
"CO0034",27,2015
"CO0034",27,2016
"CO0034",27,2017
"CO0034",27,2018
"CO0034",27,2019
"CO0034",27,2020
"CO0034",28,2014
"CO0034",28,2015
"CO0034",28,2016
"CO0034",28,2017
"CO0034",28,2018
"CO0034",28,2019
"CO0034",28,2020
"CO0034",29,2014
"CO0034",29,2015
"CO0034",29,2016
"CO0034",29,2017
"CO0034",29,2018
"CO0034",29,2019
"CO0034",29,2020
"CO0034",30,2014
"CO0034",30,2015
"CO0034",30,2016
"CO0034",30,2017
"CO0034",30,2018
"CO0034",30,2019
"CO0034",30,2020
"CO0034",31,2014
"CO0034",31,2015
"CO0034",31,2016
"CO0034",31,2017
"CO0034",31,2018
"CO0034",31,2019
"CO0034",31,2020
"CO0034",32,2015
"CO0034",32,2016
"CO0034",32,2017
"CO0034",32,2018
"CO0034",32,2019
"CO0034",32,2020
"CO0035",2,2014
"CO0035",2,2015
"CO0035",2,2016
"CO0035",2,2017
"CO0035",2,2018
"CO0035",2,2019
"CO0035",2,2020
"CO0035",3,2014
"CO0035",3,2015
"CO0035",3,2016
"CO0035",3,2017
"CO0035",3,2018
"CO0035",3,2019
"CO0035",3,2020
"CO0035",6,2014
"CO0035",6,2015
"CO0035",6,2016
"CO0035",6,2017
"CO0035",6,2018
"CO0035",6,2019
"CO0035",6,2020
"CO0036",2,2014
"CO0036",2,2015
"CO0036",2,2016
"CO0036",2,2017
"CO0036",2,2018
"CO0036",2,2019
"CO0036",2,2020
"CO0037",NA,2014
"CO0037",NA,2015
"CO0037",NA,2016
"CO0037",NA,2017
"CO0037",NA,2018
"CO0037",NA,2019
"CO0037",NA,2020
"CO0037",3,2014
"CO0037",3,2015
"CO0037",3,2016
"CO0037",3,2017
"CO0037",3,2018
"CO0037",3,2019
"CO0037",3,2020
"CO0037",5,2014
"CO0037",5,2015
"CO0037",5,2016
"CO0037",5,2017
"CO0037",5,2018
"CO0037",5,2019
"CO0037",5,2020
"CO0037",6,2014
"CO0037",6,2015
"CO0037",6,2016
"CO0037",6,2017
"CO0037",6,2018
"CO0037",6,2019
"CO0037",6,2020
"CO0037",7,2014
"CO0037",7,2015
"CO0037",7,2016
"CO0037",7,2017
"CO0037",7,2018
"CO0037",7,2019
"CO0037",7,2020
"CO0037",9,2014
"CO0037",9,2015
"CO0037",9,2016
"CO0037",9,2017
"CO0037",9,2018
"CO0037",9,2019
"CO0037",9,2020
"CO0037",10,2014
"CO0037",10,2015
"CO0037",10,2016
"CO0037",10,2017
"CO0037",10,2018
"CO0037",10,2019
"CO0037",10,2020
"CO0037",11,2014
"CO0037",11,2015
"CO0037",11,2016
"CO0037",11,2017
"CO0037",11,2018
"CO0037",11,2019
"CO0037",11,2020
"CO0038",2,2014
"CO0038",2,2015
"CO0038",2,2016
"CO0038",2,2017
"CO0038",2,2018
"CO0038",2,2019
"CO0038",2,2020
"CO0038",3,2014
"CO0038",3,2015
"CO0038",3,2016
"CO0038",3,2017
"CO0038",3,2018
"CO0038",3,2019
"CO0038",4,2014
"CO0038",4,2015
"CO0038",4,2016
"CO0038",4,2017
"CO0038",4,2018
"CO0038",4,2019
"CO0039",NA,2014
"CO0039",NA,2015
"CO0039",NA,2016
"CO0039",NA,2017
"CO0039",NA,2018
"CO0039",NA,2019
"CO0039",NA,2020
"CO0039",2,2014
"CO0039",2,2015
"CO0039",2,2016
"CO0039",2,2017
"CO0039",2,2018
"CO0039",2,2019
"CO0039",2,2020
"CO0039",3,2014
"CO0039",3,2015
"CO0039",3,2016
"CO0039",3,2017
"CO0039",3,2018
"CO0039",3,2019
"CO0039",3,2020
"CO0039",6,2014
"CO0039",6,2015
"CO0039",6,2016
"CO0039",6,2017
"CO0039",6,2018
"CO0039",6,2019
"CO0039",6,2020
"CO0040",NA,2014
"CO0040",NA,2015
"CO0040",NA,2016
"CO0040",NA,2017
"CO0040",NA,2018
"CO0040",NA,2019
"CO0040",NA,2020
"CO0040",2,2014
"CO0040",2,2015
"CO0040",2,2016
"CO0040",2,2017
"CO0040",2,2018
"CO0040",2,2019
"CO0040",2,2020
"CO0040",3,2014
"CO0040",3,2015
"CO0040",3,2016
"CO0040",3,2017
"CO0040",3,2018
"CO0040",3,2019
"CO0040",3,2020
"CO0040",4,2014
"CO0040",4,2015
"CO0040",4,2016
"CO0040",4,2017
"CO0040",4,2018
"CO0040",4,2019
"CO0040",4,2020
"CO0040",5,2014
"CO0040",5,2015
"CO0040",5,2016
"CO0040",5,2017
"CO0040",5,2018
"CO0040",5,2019
"CO0040",5,2020
"CO0041",2,2014
"CO0041",2,2015
"CO0041",2,2016
"CO0041",2,2017
"CO0041",2,2018
"CO0041",2,2019
"CO0041",2,2020
"CO0042",2,2014
"CO0042",2,2015
"CO0042",2,2016
"CO0042",2,2017
"CO0042",2,2018
"CO0042",2,2019
"CO0042",2,2020
"CO0045",2,2014
"CO0045",2,2015
"CO0045",2,2016
"CO0045",2,2017
"CO0045",2,2018
"CO0045",2,2019
"CO0045",2,2020
"CO0046",NA,2014
"CO0046",NA,2015
"CO0046",NA,2016
"CO0046",NA,2017
"CO0046",NA,2018
"CO0046",NA,2019
"CO0046",NA,2020
"CO0046",2,2014
"CO0046",2,2015
"CO0046",2,2016
"CO0046",2,2017
"CO0046",2,2018
"CO0046",2,2019
"CO0046",2,2020
"CO0046",4,2014
"CO0046",4,2015
"CO0046",4,2016
"CO0046",4,2017
"CO0046",4,2018
"CO0046",4,2019
"CO0046",4,2020
"CO0046",5,2014
"CO0046",5,2015
"CO0046",5,2016
"CO0046",5,2017
"CO0046",5,2018
"CO0046",5,2019
"CO0046",5,2020
"CO0047",2,2014
"CO0047",2,2015
"CO0047",2,2016
"CO0047",2,2017
"CO0047",2,2018
"CO0047",2,2019
"CO0047",2,2020
"CO0048",2,2014
"CO0048",2,2015
"CO0048",2,2016
"CO0048",2,2017
"CO0048",2,2018
"CO0048",2,2019
"CO0048",2,2020
"CO0049",NA,2014
"CO0049",NA,2015
"CO0049",NA,2016
"CO0049",NA,2017
"CO0049",NA,2018
"CO0049",NA,2019
"CO0049",NA,2020
"CO0049",2,2014
"CO0049",2,2015
"CO0049",2,2016
"CO0049",2,2017
"CO0049",2,2018
"CO0049",2,2019
"CO0049",2,2020
"CO0049",3,2014
"CO0049",3,2015
"CO0049",3,2016
"CO0049",3,2017
"CO0049",3,2018
"CO0049",3,2019
"CO0049",3,2020
"CO0049",4,2014
"CO0049",4,2015
"CO0049",4,2016
"CO0049",4,2017
"CO0049",4,2018
"CO0049",4,2019
"CO0049",4,2020
"CO0049",5,2014
"CO0049",5,2015
"CO0049",5,2016
"CO0049",5,2017
"CO0049",5,2018
"CO0049",5,2019
"CO0049",5,2020
"CO0049",6,2014
"CO0049",6,2015
"CO0049",6,2016
"CO0049",6,2017
"CO0049",6,2018
"CO0049",6,2019
"CO0049",6,2020
"CO0049",7,2014
"CO0049",7,2015
"CO0049",7,2016
"CO0049",7,2017
"CO0049",7,2018
"CO0049",7,2019
"CO0049",7,2020
"CO0050",2,2014
"CO0050",2,2015
"CO0050",2,2016
"CO0050",2,2017
"CO0050",2,2018
"CO0050",2,2019
"CO0050",2,2020
"CO0051",NA,2014
"CO0051",NA,2015
"CO0051",NA,2016
"CO0051",NA,2017
"CO0051",NA,2018
"CO0051",2,2014
"CO0051",2,2015
"CO0051",2,2016
"CO0051",2,2017
"CO0051",2,2018
"CO0051",2,2019
"CO0051",2,2020
"CO0051",3,2014
"CO0051",3,2015
"CO0051",3,2016
"CO0051",3,2017
"CO0051",3,2018
"CO0051",3,2019
"CO0051",3,2020
"CO0051",4,2014
"CO0051",4,2015
"CO0051",4,2016
"CO0051",4,2017
"CO0051",4,2018
"CO0051",4,2019
"CO0051",4,2020
"CO0051",5,2014
"CO0051",5,2015
"CO0051",5,2016
"CO0051",5,2017
"CO0051",5,2018
"CO0051",5,2019
"CO0051",5,2020
"CO0051",6,2014
"CO0051",6,2015
"CO0051",6,2016
"CO0051",6,2017
"CO0051",6,2018
"CO0051",6,2019
"CO0051",6,2020
"CO0051",999,2019
"CO0051",999,2020
"CO0052",2,2014
"CO0052",2,2015
"CO0052",2,2016
"CO0052",2,2017
"CO0052",2,2018
"CO0052",2,2019
"CO0052",2,2020
"CO0052",3,2014
"CO0052",3,2015
"CO0052",3,2016
"CO0052",3,2017
"CO0052",3,2018
"CO0052",3,2019
"CO0052",3,2020
"CO0053",2,2014
"CO0053",2,2015
"CO0053",2,2016
"CO0053",2,2017
"CO0053",2,2018
"CO0053",2,2019
"CO0053",2,2020
"CO0054",2,2014
"CO0054",2,2015
"CO0054",2,2016
"CO0054",2,2017
"CO0054",2,2018
"CO0054",2,2019
"CO0054",2,2020
"CO0055",2,2014
"CO0055",2,2015
"CO0055",2,2016
"CO0055",2,2017
"CO0055",2,2018
"CO0055",2,2019
"CO0055",2,2020
"CO0056",2,2014
"CO0056",2,2015
"CO0056",2,2016
"CO0056",2,2017
"CO0056",2,2018
"CO0056",2,2019
"CO0056",2,2020
"CO0057",2,2014
"CO0057",2,2015
"CO0057",2,2016
"CO0057",2,2017
"CO0057",2,2018
"CO0057",2,2019
"CO0057",2,2020
"CO0058",2,2014
"CO0058",2,2015
"CO0058",2,2016
"CO0058",2,2017
"CO0058",2,2018
"CO0058",2,2019
"CO0058",2,2020
"CO0059",2,2014
"CO0059",2,2015
"CO0059",2,2016
"CO0059",2,2017
"CO0059",2,2018
"CO0059",2,2019
"CO0059",2,2020
"CO0060",2,2014
"CO0060",2,2015
"CO0060",2,2016
"CO0060",2,2017
"CO0060",2,2018
"CO0060",2,2019
"CO0060",2,2020
"CO0060",3,2014
"CO0060",3,2015
"CO0060",3,2016
"CO0060",3,2017
"CO0060",3,2018
"CO0060",3,2019
"CO0060",3,2020
"CO0060",4,2014
"CO0060",4,2015
"CO0060",4,2016
"CO0060",4,2017
"CO0060",4,2018
"CO0060",4,2019
"CO0060",4,2020
"CO0060",5,2014
"CO0060",5,2015
"CO0060",5,2016
"CO0060",5,2017
"CO0060",5,2018
"CO0060",5,2019
"CO0060",5,2020
"CO0060",6,2014
"CO0060",6,2015
"CO0060",6,2016
"CO0060",6,2017
"CO0060",6,2018
"CO0060",6,2019
"CO0060",6,2020
"CO0060",7,2014
"CO0060",7,2015
"CO0060",7,2016
"CO0060",7,2017
"CO0060",7,2018
"CO0060",7,2019
"CO0060",7,2020
"CO0060",9,2014
"CO0060",9,2015
"CO0060",9,2016
"CO0060",9,2017
"CO0060",9,2018
"CO0060",9,2019
"CO0060",9,2020
"CO0060",10,2014
"CO0060",10,2015
"CO0060",10,2016
"CO0060",10,2017
"CO0060",10,2018
"CO0060",10,2019
"CO0060",10,2020
"CO0060",12,2014
"CO0060",12,2015
"CO0060",12,2016
"CO0060",12,2017
"CO0060",12,2018
"CO0060",12,2019
"CO0060",12,2020
"CO0060",14,2014
"CO0060",14,2015
"CO0060",14,2016
"CO0060",14,2017
"CO0060",14,2018
"CO0060",14,2019
"CO0060",14,2020
"CO0060",15,2014
"CO0060",15,2015
"CO0060",15,2016
"CO0060",15,2017
"CO0060",15,2018
"CO0060",15,2019
"CO0060",15,2020
"CO0060",999,2014
"CO0060",999,2015
"CO0060",999,2016
"CO0060",999,2017
"CO0060",999,2018
"CO0060",999,2019
"CO0060",999,2020
"CO0061",2,2014
"CO0061",2,2015
"CO0061",2,2016
"CO0061",2,2017
"CO0061",2,2018
"CO0061",2,2019
"CO0061",2,2020
"CO0062",2,2014
"CO0062",2,2015
"CO0062",2,2016
"CO0062",2,2017
"CO0062",2,2018
"CO0062",2,2019
"CO0062",2,2020
"CO0063",2,2014
"CO0063",2,2015
"CO0063",2,2016
"CO0063",2,2017
"CO0063",2,2018
"CO0063",2,2019
"CO0063",2,2020
"CO0064",2,2014
"CO0064",2,2015
"CO0064",2,2016
"CO0064",2,2017
"CO0064",2,2018
"CO0064",2,2019
"CO0064",2,2020
"CO0065",2,2014
"CO0065",2,2015
"CO0065",2,2016
"CO0065",2,2017
"CO0065",2,2018
"CO0065",2,2019
"CO0065",2,2020
"CO0066",2,2014
"CO0066",2,2015
"CO0066",2,2016
"CO0066",2,2017
"CO0066",2,2018
"CO0066",2,2019
"CO0066",2,2020
"CO0067",2,2014
"CO0067",2,2015
"CO0067",2,2016
"CO0067",2,2017
"CO0067",2,2018
"CO0067",2,2019
"CO0067",2,2020
"CO0068",2,2014
"CO0068",2,2015
"CO0068",2,2016
"CO0068",2,2017
"CO0068",2,2018
"CO0068",2,2019
"CO0068",2,2020
"CO0069",2,2014
"CO0069",2,2015
"CO0069",2,2016
"CO0069",2,2017
"CO0069",2,2018
"CO0069",2,2019
"CO0069",2,2020
"CO0070",2,2014
"CO0070",2,2015
"CO0070",2,2016
"CO0070",2,2017
"CO0070",2,2018
"CO0070",2,2019
"CO0070",2,2020
"CO0071",2,2014
"CO0071",2,2015
"CO0071",2,2016
"CO0071",2,2017
"CO0071",2,2018
"CO0071",2,2019
"CO0071",2,2020
"CO0072",2,2014
"CO0072",2,2015
"CO0072",2,2016
"CO0072",2,2017
"CO0072",2,2018
"CO0072",2,2019
"CO0072",2,2020
"CO0073",2,2014
"CO0073",2,2015
"CO0073",2,2016
"CO0073",2,2017
"CO0073",2,2018
"CO0073",2,2019
"CO0073",2,2020
"CO0074",2,2014
"CO0074",2,2015
"CO0074",2,2016
"CO0074",2,2017
"CO0074",2,2018
"CO0074",2,2019
"CO0074",2,2020
"CO0075",2,2014
"CO0075",2,2015
"CO0075",2,2016
"CO0075",2,2017
"CO0075",2,2018
"CO0075",2,2019
"CO0075",2,2020
"CO0077",2,2014
"CO0077",2,2015
"CO0077",2,2016
"CO0077",2,2017
"CO0077",2,2018
"CO0077",2,2019
"CO0077",2,2020
"CO0078",2,2014
"CO0078",2,2015
"CO0078",2,2016
"CO0078",2,2017
"CO0078",2,2018
"CO0078",2,2019
"CO0078",2,2020
"CO0080",2,2014
"CO0080",2,2015
"CO0080",2,2016
"CO0080",2,2017
"CO0080",2,2018
"CO0080",2,2019
"CO0081",2,2014
"CO0081",2,2015
"CO0081",2,2016
"CO0081",2,2017
"CO0081",2,2018
"CO0081",2,2019
"CO0081",2,2020
"CO0082",2,2014
"CO0082",2,2015
"CO0082",2,2016
"CO0082",2,2017
"CO0082",2,2018
"CO0082",2,2019
"CO0082",2,2020
"CO0082",3,2014
"CO0082",3,2015
"CO0082",3,2016
"CO0082",3,2017
"CO0082",3,2018
"CO0082",3,2019
"CO0082",3,2020
"CO0082",4,2014
"CO0082",4,2015
"CO0082",4,2016
"CO0082",4,2017
"CO0082",4,2018
"CO0082",4,2019
"CO0082",4,2020
"CO0082",5,2014
"CO0082",5,2015
"CO0082",5,2016
"CO0082",5,2017
"CO0082",5,2018
"CO0082",5,2019
"CO0082",5,2020
"CO0082",6,2014
"CO0082",6,2015
"CO0082",6,2016
"CO0082",6,2017
"CO0082",6,2018
"CO0082",6,2019
"CO0082",6,2020
"CO0082",7,2014
"CO0082",7,2015
"CO0082",7,2016
"CO0082",7,2017
"CO0082",7,2018
"CO0082",7,2019
"CO0082",7,2020
"CO0082",9,2014
"CO0082",9,2015
"CO0082",9,2016
"CO0082",9,2017
"CO0082",9,2018
"CO0082",9,2019
"CO0082",9,2020
"CO0082",10,2014
"CO0082",10,2015
"CO0082",10,2016
"CO0082",10,2017
"CO0082",10,2018
"CO0082",10,2019
"CO0082",10,2020
"CO0083",2,2014
"CO0083",2,2015
"CO0083",2,2016
"CO0083",2,2017
"CO0083",2,2018
"CO0083",2,2019
"CO0083",2,2020
"CO0085",2,2014
"CO0085",2,2015
"CO0085",2,2016
"CO0085",2,2017
"CO0085",2,2018
"CO0085",2,2019
"CO0085",2,2020
"CO0085",3,2014
"CO0085",3,2015
"CO0085",3,2016
"CO0085",3,2017
"CO0085",3,2018
"CO0085",3,2019
"CO0085",3,2020
"CO0085",5,2014
"CO0085",5,2015
"CO0085",5,2016
"CO0085",5,2017
"CO0085",5,2018
"CO0085",5,2019
"CO0085",5,2020
"CO0085",7,2014
"CO0085",7,2015
"CO0085",7,2016
"CO0085",7,2017
"CO0085",7,2018
"CO0085",7,2019
"CO0085",7,2020
"CO0087",2,2014
"CO0087",2,2015
"CO0087",2,2016
"CO0087",2,2017
"CO0087",2,2018
"CO0087",2,2019
"CO0087",2,2020
"CO0088",2,2014
"CO0088",2,2015
"CO0088",2,2016
"CO0088",2,2017
"CO0088",2,2018
"CO0088",2,2019
"CO0088",2,2020
"CO0090",2,2014
"CO0090",2,2015
"CO0090",2,2016
"CO0090",2,2017
"CO0090",2,2018
"CO0090",2,2019
"CO0090",2,2020
"CO0090",4,2014
"CO0090",4,2015
"CO0090",4,2016
"CO0090",4,2017
"CO0090",4,2018
"CO0090",4,2019
"CO0090",4,2020
"CO0092",2,2014
"CO0092",2,2015
"CO0092",2,2016
"CO0092",2,2017
